id;id_embedded;url;name;season;number;type;airdate;airtime;airstamp;runtime;rating_average;medium;original;_links_self;_links_show;summary
2456850;60999;https://www.tvmaze.com/episodes/2456850/loaded-in-paradise-1x14-plutus-pandoras-box-and-a-place-in-the-final;Plutus, Pandora's Box and a Place in the Final;1;14.0;regular;2022-12-28;06:00;2022-12-28T06:00:00+00:00;46.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093969.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093969.jpg;https://api.tvmaze.com/episodes/2456850;https://api.tvmaze.com/shows/60999;<p>The five pairs gather at Plutus' final Safehouse and come face to face with the mysterious Pandora's Box. One pair leaves the competition for good.</p>
2456851;60999;https://www.tvmaze.com/episodes/2456851/loaded-in-paradise-1x15-the-big-fat-greek-finale;The Big, Fat, Greek Finale;1;15.0;regular;2022-12-28;06:00;2022-12-28T06:00:00+00:00;47.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093970.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093970.jpg;https://api.tvmaze.com/episodes/2456851;https://api.tvmaze.com/shows/60999;<p>It's the Loaded in Paradise finale. Plutus sets the four remaining pairs face an epic final test to find his Gold Card and win the life-changing €30,000 prize fund.</p>
2497214;63586;https://www.tvmaze.com/episodes/2497214/xing-yuan-zhi-zhu-1x47-episode-47;Episode 47;1;47.0;regular;2022-12-28;14:00;2022-12-28T06:00:00+00:00;10.0;;;;https://api.tvmaze.com/episodes/2497214;https://api.tvmaze.com/shows/63586;
2431925;11313;https://www.tvmaze.com/episodes/2431925/test-na-beremennost-3x08-seria-40;Серия 40;3;8.0;regular;2022-12-28;21:30;2022-12-28T09:30:00+00:00;52.0;;;;https://api.tvmaze.com/episodes/2431925;https://api.tvmaze.com/shows/11313;
2461155;66165;https://www.tvmaze.com/episodes/2461155/springs-of-life-1x16-episode-16;Episode 16;1;16.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2461155;https://api.tvmaze.com/shows/66165;
2461198;66166;https://www.tvmaze.com/episodes/2461198/so-its-you-1x11-episode-11;Episode 11;1;11.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2461198;https://api.tvmaze.com/shows/66166;
2461199;66166;https://www.tvmaze.com/episodes/2461199/so-its-you-1x12-episode-12;Episode 12;1;12.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2461199;https://api.tvmaze.com/shows/66166;
2461434;66179;https://www.tvmaze.com/episodes/2461434/the-legend-of-young-justice-bao-1x20-episode-20;Episode 20;1;20.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2461434;https://api.tvmaze.com/shows/66179;
2461435;66179;https://www.tvmaze.com/episodes/2461435/the-legend-of-young-justice-bao-1x21-episode-21;Episode 21;1;21.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2461435;https://api.tvmaze.com/shows/66179;
2461451;66180;https://www.tvmaze.com/episodes/2461451/never-grow-old-1x07-episode-7;Episode 7;1;7.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2461451;https://api.tvmaze.com/shows/66180;
2461452;66180;https://www.tvmaze.com/episodes/2461452/never-grow-old-1x08-episode-8;Episode 8;1;8.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2461452;https://api.tvmaze.com/shows/66180;
2462394;66205;https://www.tvmaze.com/episodes/2462394/the-blood-of-youth-1x08-episode-8;Episode 8;1;8.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2462394;https://api.tvmaze.com/shows/66205;
2462395;66205;https://www.tvmaze.com/episodes/2462395/the-blood-of-youth-1x09-episode-9;Episode 9;1;9.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2462395;https://api.tvmaze.com/shows/66205;
2462455;66207;https://www.tvmaze.com/episodes/2462455/time-and-him-are-just-right-1x11-episode-11;Episode 11;1;11.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2462455;https://api.tvmaze.com/shows/66207;
2462456;66207;https://www.tvmaze.com/episodes/2462456/time-and-him-are-just-right-1x12-episode-12;Episode 12;1;12.0;regular;2022-12-28;18:00;2022-12-28T10:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2462456;https://api.tvmaze.com/shows/66207;
2418849;63939;https://www.tvmaze.com/episodes/2418849/bride-of-the-typhoon-1x52-episode-52;Episode 52;1;52.0;regular;2022-12-28;19:50;2022-12-28T10:50:00+00:00;40.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094750.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094750.jpg;https://api.tvmaze.com/episodes/2418849;https://api.tvmaze.com/shows/63939;
2462757;5693;https://www.tvmaze.com/episodes/2462757/gyertek-at-6x07-kabat-peter-hargitai-bea-molnar-zsolt-musimbe-david-dennis-geszti-peter-labas-viktoria-csonka-andras-fekete-pako;Kabát Péter, Hargitai Bea, Molnár Zsolt, Musimbe Dávid Dennis, Geszti Péter, Lábas Viktória, Csonka András, Fekete Pákó;6;7.0;regular;2022-12-28;;2022-12-28T11:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2462757;https://api.tvmaze.com/shows/5693;
2514879;59840;https://www.tvmaze.com/episodes/2514879/special-forces-vips-2x09-episode-9;Episode 9;2;9.0;regular;2022-12-28;;2022-12-28T11:00:00+00:00;50.0;;;;https://api.tvmaze.com/episodes/2514879;https://api.tvmaze.com/shows/59840;
2438308;65296;https://www.tvmaze.com/episodes/2438308/a-kiraly-1x07-7-resz;7. rész;1;7.0;regular;2022-12-28;;2022-12-28T11:00:00+00:00;56.0;;;;https://api.tvmaze.com/episodes/2438308;https://api.tvmaze.com/shows/65296;
2439116;65392;https://www.tvmaze.com/episodes/2439116/ki-vagy-te-1x07-7-resz;7. rész;1;7.0;regular;2022-12-28;;2022-12-28T11:00:00+00:00;25.0;;;;https://api.tvmaze.com/episodes/2439116;https://api.tvmaze.com/shows/65392;
2393554;64109;https://www.tvmaze.com/episodes/2393554/its-like-a-bean-in-a-pod-1x62-episode-62;Episode 62;1;62.0;regular;2022-12-28;20:30;2022-12-28T11:30:00+00:00;30.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094748.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094748.jpg;https://api.tvmaze.com/episodes/2393554;https://api.tvmaze.com/shows/64109;
2461117;66162;https://www.tvmaze.com/episodes/2461117/the-guardian-1x23-episode-23;Episode 23;1;23.0;regular;2022-12-28;19:30;2022-12-28T11:30:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2461117;https://api.tvmaze.com/shows/66162;
2461118;66162;https://www.tvmaze.com/episodes/2461118/the-guardian-1x24-episode-24;Episode 24;1;24.0;regular;2022-12-28;19:30;2022-12-28T11:30:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2461118;https://api.tvmaze.com/shows/66162;
2447354;45419;https://www.tvmaze.com/episodes/2447354/the-circle-5x01-single-and-ready-to-mingle;Single and Ready To Mingle;5;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;55.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093833.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093833.jpg;https://api.tvmaze.com/episodes/2447354;https://api.tvmaze.com/shows/45419;<p>Eight players kick things off by discussing go-to dance moves, past relationships and more. First impressions form fast, so every emoji counts.</p>
2447355;45419;https://www.tvmaze.com/episodes/2447355/the-circle-5x02-an-unlikely-team-emerges;An Unlikely Team Emerges;5;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;50.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093834.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093834.jpg;https://api.tvmaze.com/episodes/2447355;https://api.tvmaze.com/shows/45419;<p>After a shocking vote, two players get a big surprise. A funny new face has the chat laughing, while strategic cliques start to form behind the scenes.</p>
2447356;45419;https://www.tvmaze.com/episodes/2447356/the-circle-5x03-i-cant-believe-i-just-sent-that;I Can’t Believe I Just Sent That…;5;3.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;53.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093835.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093835.jpg;https://api.tvmaze.com/episodes/2447356;https://api.tvmaze.com/shows/45419;<p>One player opens up in a game of Truth Or Dare while another sets off catfish alarm bells. Two potential couples get their Circle flirt on.</p>
2447357;45419;https://www.tvmaze.com/episodes/2447357/the-circle-5x04-who-to-save;Who To Save?;5;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;46.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093836.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093836.jpg;https://api.tvmaze.com/episodes/2447357;https://api.tvmaze.com/shows/45419;<p>After a dating profile game results in some bruised egos, the influencers debate a tough decision when the time comes to block someone.</p>
2403810;47451;https://www.tvmaze.com/episodes/2403810/leverage-redemption-2x09-the-pyramid-job;The Pyramid Job;2;9.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;49.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093451.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093451.jpg;https://api.tvmaze.com/episodes/2403810;https://api.tvmaze.com/shows/47451;<p>Prompted by and old friend of Sophie's, the team takes on a husband-wife couple who run a multi-level marketing pyramid scheme that preys on young mothers, emotionally and financially.</p>
2508563;47897;https://www.tvmaze.com/episodes/2508563/sereza-i-mikrofon-podkast-2x56-vrac-nevrolog-kirill-skorobogatyh;Врач-невролог Кирилл Скоробогатых;2;56.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;90.0;;;;https://api.tvmaze.com/episodes/2508563;https://api.tvmaze.com/shows/47897;
2436271;47928;https://www.tvmaze.com/episodes/2436271/national-treasure-edge-of-history-1x04-charlotte;Charlotte;1;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;43.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093809.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093809.jpg;https://api.tvmaze.com/episodes/2436271;https://api.tvmaze.com/shows/47928;<p>In a clue-solving slump, Jess and Riley Poole are put to the test when caught in a deadly trap.</p>
2427246;51419;https://www.tvmaze.com/episodes/2427246/willow-1x06-chapter-vi-prisoners-of-skellin;Chapter VI: Prisoners of Skellin;1;6.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;54.0;;https://static.tvmaze.com/uploads/images/medium_landscape/444/1110306.jpg;https://static.tvmaze.com/uploads/images/original_untouched/444/1110306.jpg;https://api.tvmaze.com/episodes/2427246;https://api.tvmaze.com/shows/51419;<p>The heroes mount a rescue mission into the Dread Mines of Skellin.</p>
2440461;54834;https://www.tvmaze.com/episodes/2440461/arm-share-1x115-episode-115;Episode 115;1;115.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;28.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094416.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094416.jpg;https://api.tvmaze.com/episodes/2440461;https://api.tvmaze.com/shows/54834;<p>Arm takes the stars of My School President on a luxury cruise to Koh Monnork. </p>
2433618;58453;https://www.tvmaze.com/episodes/2433618/casamento-as-cegas-brasil-2x01-hay-alguien-ahi;¿Hay alguien ahí?;2;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;54.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093840.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093840.jpg;https://api.tvmaze.com/episodes/2433618;https://api.tvmaze.com/shows/58453;<p>The singles enter the pods and start chatting with their prospects, whom they can't see. Some connections are instant – and so are some rivalries.</p>
2456827;58453;https://www.tvmaze.com/episodes/2456827/casamento-as-cegas-brasil-2x02-si-trabajamos-juntos-podemos-casarnos-todos;Si trabajamos juntos, podemos casarnos todos;2;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;57.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093841.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093841.jpg;https://api.tvmaze.com/episodes/2456827;https://api.tvmaze.com/shows/58453;<p>Paulo is torn between two love interests. A few participants wonder if they're being played by Tiago. For some, the pressure is just too much to handle.</p>
2456828;58453;https://www.tvmaze.com/episodes/2456828/casamento-as-cegas-brasil-2x03-luna-de-selva;Luna de selva;2;3.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;51.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093842.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093842.jpg;https://api.tvmaze.com/episodes/2456828;https://api.tvmaze.com/shows/58453;<p>Paulo and Amanda meet face to face for the first time. Guilherme and Maíra take their relationship a step further. Tiago needs to make a decision.</p>
2456829;58453;https://www.tvmaze.com/episodes/2456829/casamento-as-cegas-brasil-2x04-hubo-quimica;¿Hubo química?;2;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1093843.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1093843.jpg;https://api.tvmaze.com/episodes/2456829;https://api.tvmaze.com/shows/58453;<p>Nothing like an exotic Amazon honeymoon to spark some drama! The couples' differences start to arise. Flávia decides to take things slow with Robert.</p>
2449264;59265;https://www.tvmaze.com/episodes/2449264/midnight-motel-1x01-episode-1;Episode 1;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;47.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094441.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094441.jpg;https://api.tvmaze.com/episodes/2449264;https://api.tvmaze.com/shows/59265;<p>When Mote meets Kat, he comes up with an idea to work with her to create an application for booking sideline girls by using his aunt's hotel.</p>
2478706;60558;https://www.tvmaze.com/episodes/2478706/hillsong-a-megachurch-exposed-1x04-hillsong-the-newest-revelations;Hillsong: The Newest Revelations;1;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2478706;https://api.tvmaze.com/shows/60558;
2458106;62547;https://www.tvmaze.com/episodes/2458106/ww2-spies-ties-1x26-gestapo-myth-history;Gestapo: Myth & History;1;26.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;16.0;;https://static.tvmaze.com/uploads/images/medium_landscape/438/1095353.jpg;https://static.tvmaze.com/uploads/images/original_untouched/438/1095353.jpg;https://api.tvmaze.com/episodes/2458106;https://api.tvmaze.com/shows/62547;<p>The popular image of the Gestapo is as black leather-jacketed fiends whose spies keep the nation under constant surveillance. They are so powerful that the terrified population has no choice but to sell out its family and friends. But how true is this? Are all Germans living in fear of the Gestapo all the time?</p>
2389803;64016;https://www.tvmaze.com/episodes/2389803/the-nfl-pile-on-1x15-episode-15;Episode 15;1;15.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;30.0;;;;https://api.tvmaze.com/episodes/2389803;https://api.tvmaze.com/shows/64016;
2434507;64110;https://www.tvmaze.com/episodes/2434507/casino-1x04-rolling;Rolling;1;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;49.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094755.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094755.jpg;https://api.tvmaze.com/episodes/2434507;https://api.tvmaze.com/shows/64110;<p>Moosik gains full authority over the casino and earns sixty billion won over ten years.</p>
2397091;64220;https://www.tvmaze.com/episodes/2397091/unlock-the-boss-1x07-episode-7;Episode 7;1;7.0;regular;2022-12-28;21:00;2022-12-28T12:00:00+00:00;64.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094763.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094763.jpg;https://api.tvmaze.com/episodes/2397091;https://api.tvmaze.com/shows/64220;<p>Witnessing death before his eyes, In-seong gets shocked. He goes back to his hometown to protect himself and his family, which are more precious to him than one billion won Seon-ju had promised. After realizing he wasn't driven only by money, he comes back and starts investigating who attacked Mr. Kwak.</p>
2450028;64598;https://www.tvmaze.com/episodes/2450028/coach-prime-1x01-all-eyes-on-jackson;All Eyes on Jackson;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;64.0;;;;https://api.tvmaze.com/episodes/2450028;https://api.tvmaze.com/shows/64598;<p>As the water crisis devastates their community, Jackson State begins their new season, while the likes of Nick Saban and Dwayne Johnson take note of the program's progress.</p>
2479737;64598;https://www.tvmaze.com/episodes/2479737/coach-prime-1x02-more-than-a-game;More Than a Game;1;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;48.0;;;;https://api.tvmaze.com/episodes/2479737;https://api.tvmaze.com/shows/64598;<p>As the Jackson water crisis continues, Deion's team navigates an injury to their #1 recruit, performs before NFL scouts, and faces a conference rival eager to supplant Jackson State at the top.</p>
2414526;64637;https://www.tvmaze.com/episodes/2414526/onlajf-1x16-seria-16;Серия 16;1;16.0;regular;2022-12-28;00:00;2022-12-28T12:00:00+00:00;23.0;;https://static.tvmaze.com/uploads/images/medium_landscape/459/1149781.jpg;https://static.tvmaze.com/uploads/images/original_untouched/459/1149781.jpg;https://api.tvmaze.com/episodes/2414526;https://api.tvmaze.com/shows/64637;
2453246;64933;https://www.tvmaze.com/episodes/2453246/new-love-playlist-1x13-episode-12;Episode 12;1;13.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;20.0;;;;https://api.tvmaze.com/episodes/2453246;https://api.tvmaze.com/shows/64933;
2454992;65004;https://www.tvmaze.com/episodes/2454992/7-vs-wild-2x16-king-of-the-jungle;King of the Jungle;2;16.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;36.0;;;;https://api.tvmaze.com/episodes/2454992;https://api.tvmaze.com/shows/65004;
2444565;65571;https://www.tvmaze.com/episodes/2444565/gannibal-1x01-offering-of-flowers;Offering of Flowers;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;50.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094144.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094144.jpg;https://api.tvmaze.com/episodes/2444565;https://api.tvmaze.com/shows/65571;<p>Daigo inspects the corpse of a supposed victim of a bear attack but finds something troubling.</p>
2456660;65571;https://www.tvmaze.com/episodes/2456660/gannibal-1x02-attack;Attack;1;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;33.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094151.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094151.jpg;https://api.tvmaze.com/episodes/2456660;https://api.tvmaze.com/shows/65571;<p>Daigo runs into Gin's funeral procession and witnesses a shocking accusation.</p>
2445339;65651;https://www.tvmaze.com/episodes/2445339/history5-love-in-the-future-1x01-episode-1;Episode 1;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;26.0;;https://static.tvmaze.com/uploads/images/medium_landscape/439/1098934.jpg;https://static.tvmaze.com/uploads/images/original_untouched/439/1098934.jpg;https://api.tvmaze.com/episodes/2445339;https://api.tvmaze.com/shows/65651;<p>A courier named Bo-Wei Ho accidentally time travels from the year 2000 to 2022, and ends up taking on a new identity with the name Johnny Dai.</p>
2457130;65651;https://www.tvmaze.com/episodes/2457130/history5-love-in-the-future-1x02-episode-2;Episode 2;1;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;29.0;;https://static.tvmaze.com/uploads/images/medium_landscape/439/1098935.jpg;https://static.tvmaze.com/uploads/images/original_untouched/439/1098935.jpg;https://api.tvmaze.com/episodes/2457130;https://api.tvmaze.com/shows/65651;"<p>Johnny Dai begins to help Hai-Yi and his search for someone close to him; Wynn Lin interviews at Poseidon Department Store and meets the general manager Vincent Liang.</p>"
2451370;65776;https://www.tvmaze.com/episodes/2451370/all-exclusive-1x04-all-exclusive-med-medina;All Exclusive med Medina;1;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2451370;https://api.tvmaze.com/shows/65776;
2451946;65894;https://www.tvmaze.com/episodes/2451946/song-of-the-moon-1x25-episode-25;Episode 25;1;25.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451946;https://api.tvmaze.com/shows/65894;
2451947;65894;https://www.tvmaze.com/episodes/2451947/song-of-the-moon-1x26-episode-26;Episode 26;1;26.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451947;https://api.tvmaze.com/shows/65894;
2452729;65930;https://www.tvmaze.com/episodes/2452729/ben-gri-1x08-mavi-morfo-kelebegi;Mavi Morfo Kelebeği;1;8.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2452729;https://api.tvmaze.com/shows/65930;
2456285;66041;https://www.tvmaze.com/episodes/2456285/unchained-love-1x05-episode-5;Episode 5;1;5.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2456285;https://api.tvmaze.com/shows/66041;
2456286;66041;https://www.tvmaze.com/episodes/2456286/unchained-love-1x06-episode-6;Episode 6;1;6.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2456286;https://api.tvmaze.com/shows/66041;
2456786;66054;https://www.tvmaze.com/episodes/2456786/liberation-of-shanghai-1x07-episode-7;Episode 7;1;7.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2456786;https://api.tvmaze.com/shows/66054;
2456787;66054;https://www.tvmaze.com/episodes/2456787/liberation-of-shanghai-1x08-episode-8;Episode 8;1;8.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2456787;https://api.tvmaze.com/shows/66054;
2457493;66076;https://www.tvmaze.com/episodes/2457493/fc-barcelona-a-new-era-1x01-chapter-1;Chapter 1;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;36.0;;;;https://api.tvmaze.com/episodes/2457493;https://api.tvmaze.com/shows/66076;<p>Xavi Hernández is chosen to become the coach of FC Barcelona and straighten out a project that has been going through an institutional and sport crisis in the past years, including eliminations in the Champions League, constant coach changes, and the president's resignation. However, Joan LaPorta's reelection as president redirects the team down a path of success.</p>
2457494;66076;https://www.tvmaze.com/episodes/2457494/fc-barcelona-a-new-era-1x02-chapter-2;Chapter 2;1;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;29.0;;;;https://api.tvmaze.com/episodes/2457494;https://api.tvmaze.com/shows/66076;<p>The 2021-22 season doesn't start well for FC Barcelona. After a lifetime of wearing the Barça colors, Leo Messi is not on the team anymore. This change results in the dismissal of Ronald Koeman. Problems are increasing, such as Ansu Fati is injured again and Agüero needs to retire. Considering this, Xavi Hernández is chosen to save the project.</p>
2457495;66076;https://www.tvmaze.com/episodes/2457495/fc-barcelona-a-new-era-1x03-chapter-3;Chapter 3;1;3.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;41.0;;;;https://api.tvmaze.com/episodes/2457495;https://api.tvmaze.com/shows/66076;<p>The era of Xavi Hernández with FC Barcelona has begun. But beginnings are never easy. Xavi finds a team with low spirits, plummeting on the leaderboard and unfamiliar with his idea of football. But with patience and hard work, the results start improving, and their style returns. Additionally, Dani Alves comes back home, and the young homegrown Gavi secures his place on the senior team.</p>
2457496;66076;https://www.tvmaze.com/episodes/2457496/fc-barcelona-a-new-era-1x04-chapter-4;Chapter 4;1;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;33.0;;;;https://api.tvmaze.com/episodes/2457496;https://api.tvmaze.com/shows/66076;<p>El Clásico is the most important football match in the world. Real Madrid is the leader of the championship, but FC Barcelona beats its eternal rival and makes a statement. Barça is back. They are in second place on the leaderboard and already in the quarterfinals of the Europa League. Furthermore, we'll get to know the story of Pedri, one of the stars of the team.</p>
2457497;66076;https://www.tvmaze.com/episodes/2457497/fc-barcelona-a-new-era-1x05-chapter-5;Chapter 5;1;5.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;30.0;;;;https://api.tvmaze.com/episodes/2457497;https://api.tvmaze.com/shows/66076;<p>The chance for FC Barcelona to win a title have vanished. However, Xavi's main goal upon joining the team has been accomplished. It is time to think about the future, to organize the team and to sign up new players, like Robert Lewandowski. Xavi has a decisive role in every aspect. Hence, a new season begins, full of dreams and with a clear objective: to win titles.</p>
2457523;66077;https://www.tvmaze.com/episodes/2457523/flight-to-you-1x09-episode-9;Episode 9;1;9.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2457523;https://api.tvmaze.com/shows/66077;
2457524;66077;https://www.tvmaze.com/episodes/2457524/flight-to-you-1x10-episode-10;Episode 10;1;10.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2457524;https://api.tvmaze.com/shows/66077;
2458560;66113;https://www.tvmaze.com/episodes/2458560/accidentally-meow-on-you-1x15-episode-15;Episode 15;1;15.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;42.0;;;;https://api.tvmaze.com/episodes/2458560;https://api.tvmaze.com/shows/66113;
2458561;66113;https://www.tvmaze.com/episodes/2458561/accidentally-meow-on-you-1x16-episode-16;Episode 16;1;16.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;42.0;;;;https://api.tvmaze.com/episodes/2458561;https://api.tvmaze.com/shows/66113;
2460923;66153;https://www.tvmaze.com/episodes/2460923/pla-air-force-1x25-episode-25;Episode 25;1;25.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2460923;https://api.tvmaze.com/shows/66153;
2460924;66153;https://www.tvmaze.com/episodes/2460924/pla-air-force-1x26-episode-26;Episode 26;1;26.0;regular;2022-12-28;20:00;2022-12-28T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2460924;https://api.tvmaze.com/shows/66153;
2466108;66305;https://www.tvmaze.com/episodes/2466108/jet-lag-the-game-4x04-find-a-4-leaf-clover;Find a 4 Leaf Clover;4;4.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;29.0;;;;https://api.tvmaze.com/episodes/2466108;https://api.tvmaze.com/shows/66305;
2475498;66531;https://www.tvmaze.com/episodes/2475498/lol-skrattar-bast-som-skrattar-sist-1x01-ma-roligaste-person-forsvinna;Må roligaste person försvinna;1;1.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;30.0;;;;https://api.tvmaze.com/episodes/2475498;https://api.tvmaze.com/shows/66531;
2475499;66531;https://www.tvmaze.com/episodes/2475499/lol-skrattar-bast-som-skrattar-sist-1x02-en-stripp-hade-inte-varit-trakig;En stripp hade inte varit tråkig;1;2.0;regular;2022-12-28;;2022-12-28T12:00:00+00:00;30.0;;;;https://api.tvmaze.com/episodes/2475499;https://api.tvmaze.com/shows/66531;
